run,tag,step,value
MobilenetV2-L1norm-gate,MACs(G),89,32.52000045776367
MobilenetV2-L1norm-gate,MACs(G),99,25.950000762939453
MobilenetV2-L1norm-gate,Params(M),0,2.309999942779541
MobilenetV2-L1norm-gate,Params(M),10,2.180000066757202
MobilenetV2-L1norm-gate,Params(M),20,2.049999952316284
MobilenetV2-L1norm-gate,Params(M),30,1.9199999570846558
MobilenetV2-L1norm-gate,Params(M),40,1.7899999618530273
MobilenetV2-L1norm-gate,Params(M),50,1.649999976158142
MobilenetV2-L1norm-gate,Params(M),60,1.5199999809265137
MobilenetV2-L1norm-gate,Params(M),70,1.3899999856948853
MobilenetV2-L1norm-gate,Params(M),80,1.2599999904632568
MobilenetV2-L1norm-gate,Params(M),89,1.1299999952316284
MobilenetV2-L1norm-gate,Params(M),99,997.7999877929688
MobilenetV2-L1norm-no-gate,ACC,0,93.75
MobilenetV2-L1norm-no-gate,ACC,10,92.54000091552734
MobilenetV2-L1norm-no-gate,ACC,20,90.13999938964844
MobilenetV2-L1norm-no-gate,ACC,30,81.37999725341797
MobilenetV2-L1norm-no-gate,ACC,40,63.18000030517578
MobilenetV2-L1norm-no-gate,ACC,50,34.22999954223633
MobilenetV2-L1norm-no-gate,ACC,60,22.1200008392334
MobilenetV2-L1norm-no-gate,ACC,70,17.520000457763672
MobilenetV2-L1norm-no-gate,ACC,80,10.25
MobilenetV2-L1norm-no-gate,ACC,89,10.1899995803833
MobilenetV2-L1norm-no-gate,ACC,99,10.0
MobilenetV2-L1norm-no-gate,MACs(G),0,94.5999984741211
MobilenetV2-L1norm-no-gate,MACs(G),10,87.7300033569336
MobilenetV2-L1norm-no-gate,MACs(G),20,80.8499984741211
MobilenetV2-L1norm-no-gate,MACs(G),30,73.87999725341797
MobilenetV2-L1norm-no-gate,MACs(G),40,67.0
MobilenetV2-L1norm-no-gate,MACs(G),50,60.130001068115234
MobilenetV2-L1norm-no-gate,MACs(G),60,53.2599983215332
MobilenetV2-L1norm-no-gate,MACs(G),70,46.380001068115234
MobilenetV2-L1norm-no-gate,MACs(G),80,39.400001525878906
MobilenetV2-L1norm-no-gate,MACs(G),89,32.52000045776367
