run,tag,step,value
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,ACC,20,88.5199966430664
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,ACC,30,78.26000213623047
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,ACC,40,68.5999984741211
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,ACC,50,58.45000076293945
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,ACC,60,50.56999969482422
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,ACC,70,22.770000457763672
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,ACC,80,18.709999084472656
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,ACC,89,10.520000457763672
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,ACC,99,9.470000267028809
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,MACs(G),0,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,MACs(G),10,314.92999267578125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,MACs(G),20,314.9100036621094
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,MACs(G),30,314.8800048828125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,MACs(G),40,314.8500061035156
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,MACs(G),50,314.8299865722656
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,MACs(G),60,314.79998779296875
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,MACs(G),70,314.7699890136719
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,MACs(G),80,314.75
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,MACs(G),89,314.7200012207031
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,MACs(G),99,314.70001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,Params(M),0,15.25
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,Params(M),10,15.239999771118164
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,Params(M),20,15.229999542236328
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,Params(M),30,15.220000267028809
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,Params(M),40,15.210000038146973
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,Params(M),50,15.199999809265137
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,Params(M),60,15.1899995803833
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,Params(M),70,15.180000305175781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,Params(M),80,15.170000076293945
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,Params(M),89,15.149999618530273
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer1,Params(M),99,15.140000343322754
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,ACC,0,93.52999877929688
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,ACC,10,93.52999877929688
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,ACC,20,93.45999908447266
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,ACC,30,93.55999755859375
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,ACC,40,93.51000213623047
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,ACC,50,93.33000183105469
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,ACC,60,93.37999725341797
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,ACC,70,93.20999908447266
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,ACC,80,91.76000213623047
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,ACC,89,44.45000076293945
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,ACC,99,10.0
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,MACs(G),0,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,MACs(G),10,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,MACs(G),20,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,MACs(G),30,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,MACs(G),40,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,MACs(G),50,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,MACs(G),60,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,MACs(G),70,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,MACs(G),80,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,MACs(G),89,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,MACs(G),99,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,Params(M),0,15.25
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,Params(M),10,14.779999732971191
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,Params(M),20,14.3100004196167
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,Params(M),30,13.829999923706055
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,Params(M),40,13.359999656677246
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,Params(M),50,12.890000343322754
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,Params(M),60,12.420000076293945
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,Params(M),70,11.949999809265137
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,Params(M),80,11.470000267028809
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,Params(M),89,11.0
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer10,Params(M),99,10.539999961853027
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,ACC,0,93.4800033569336
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,ACC,10,93.37000274658203
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,ACC,20,93.4800033569336
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,ACC,30,93.37000274658203
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,ACC,40,93.45999908447266
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,ACC,50,93.62999725341797
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,ACC,60,93.5199966430664
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,ACC,70,93.41000366210938
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,ACC,80,93.0
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,ACC,89,44.31999969482422
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,ACC,99,10.0
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,MACs(G),0,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,MACs(G),10,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,MACs(G),20,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,MACs(G),30,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,MACs(G),40,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,MACs(G),50,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,MACs(G),60,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,MACs(G),70,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,MACs(G),80,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,MACs(G),89,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,MACs(G),99,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,Params(M),0,15.25
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,Params(M),10,14.779999732971191
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,Params(M),20,14.3100004196167
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,Params(M),30,13.829999923706055
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,Params(M),40,13.359999656677246
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,Params(M),50,12.890000343322754
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,Params(M),60,12.420000076293945
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,Params(M),70,11.949999809265137
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,Params(M),80,11.470000267028809
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,Params(M),89,11.0
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer11,Params(M),99,10.539999961853027
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,ACC,0,93.55000305175781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,ACC,10,93.41000366210938
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,ACC,20,93.43000030517578
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,ACC,30,93.4800033569336
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,ACC,40,93.52999877929688
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,ACC,50,93.37000274658203
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,ACC,60,93.52999877929688
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,ACC,70,93.19000244140625
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,ACC,80,93.37999725341797
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,ACC,89,93.20999908447266
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,ACC,99,10.0
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,MACs(G),0,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,MACs(G),10,314.92999267578125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,MACs(G),20,314.9100036621094
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,MACs(G),30,314.8800048828125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,MACs(G),40,314.8500061035156
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,MACs(G),50,314.82000732421875
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,MACs(G),60,314.79998779296875
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,MACs(G),70,314.7699890136719
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,MACs(G),80,314.739990234375
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,MACs(G),89,314.7200012207031
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,MACs(G),99,314.69000244140625
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,Params(M),0,15.25
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,Params(M),10,14.989999771118164
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,Params(M),20,14.729999542236328
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,Params(M),30,14.460000038146973
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,Params(M),40,14.199999809265137
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,Params(M),50,13.9399995803833
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,Params(M),60,13.680000305175781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,Params(M),70,13.420000076293945
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,Params(M),80,13.149999618530273
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,Params(M),89,12.890000343322754
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer12,Params(M),99,12.640000343322754
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,ACC,0,93.8499984741211
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,ACC,10,92.48999786376953
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,ACC,20,91.36000061035156
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,ACC,30,88.19999694824219
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,ACC,40,82.51000213623047
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,ACC,50,64.68000030517578
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,ACC,60,42.75
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,ACC,70,20.6200008392334
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,ACC,80,13.550000190734863
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,ACC,89,10.0
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,ACC,99,10.0
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,MACs(G),0,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,MACs(G),10,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,MACs(G),20,314.92999267578125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,MACs(G),30,314.9200134277344
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,MACs(G),40,314.9100036621094
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,MACs(G),50,314.8900146484375
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,MACs(G),60,314.8800048828125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,MACs(G),70,314.8699951171875
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,MACs(G),80,314.8500061035156
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,MACs(G),89,314.8399963378906
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,MACs(G),99,314.8299865722656
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,Params(M),0,15.25
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,Params(M),10,15.210000038146973
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,Params(M),20,15.15999984741211
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,Params(M),30,15.119999885559082
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,Params(M),40,15.079999923706055
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,Params(M),50,15.029999732971191
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,Params(M),60,14.989999771118164
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,Params(M),70,14.9399995803833
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,Params(M),80,14.899999618530273
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,Params(M),89,14.859999656677246
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer3,Params(M),99,14.8100004196167
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,ACC,0,93.44000244140625
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,ACC,10,92.86000061035156
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,ACC,20,92.41999816894531
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,ACC,30,91.73999786376953
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,ACC,40,90.75
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,ACC,50,88.30999755859375
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,ACC,60,84.81999969482422
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,ACC,70,82.33000183105469
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,ACC,80,62.880001068115234
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,ACC,89,43.369998931884766
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,ACC,99,15.59000015258789
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,MACs(G),0,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,MACs(G),10,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,MACs(G),20,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,MACs(G),30,314.94000244140625
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,MACs(G),40,314.94000244140625
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,MACs(G),50,314.92999267578125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,MACs(G),60,314.92999267578125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,MACs(G),70,314.9200134277344
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,MACs(G),80,314.9200134277344
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,MACs(G),89,314.9100036621094
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,MACs(G),99,314.9100036621094
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,Params(M),0,15.25
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,Params(M),10,15.130000114440918
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,Params(M),20,15.020000457763672
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,Params(M),30,14.899999618530273
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,Params(M),40,14.779999732971191
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,Params(M),50,14.65999984741211
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,Params(M),60,14.539999961853027
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,Params(M),70,14.430000305175781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,Params(M),80,14.3100004196167
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,Params(M),89,14.1899995803833
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer5,Params(M),99,14.079999923706055
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,ACC,0,93.45999908447266
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,ACC,10,92.91999816894531
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,ACC,20,92.6500015258789
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,ACC,30,92.3499984741211
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,ACC,40,91.7300033569336
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,ACC,50,89.94999694824219
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,ACC,60,83.80000305175781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,ACC,70,76.98999786376953
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,ACC,80,67.26000213623047
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,ACC,89,35.72999954223633
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,ACC,99,10.0
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,MACs(G),0,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,MACs(G),10,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,MACs(G),20,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,MACs(G),30,314.94000244140625
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,MACs(G),40,314.92999267578125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,MACs(G),50,314.92999267578125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,MACs(G),60,314.9200134277344
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,MACs(G),70,314.9100036621094
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,MACs(G),80,314.9100036621094
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,MACs(G),89,314.8999938964844
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,MACs(G),99,314.8900146484375
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,Params(M),0,15.25
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,Params(M),10,15.069999694824219
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,Params(M),20,14.899999618530273
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,Params(M),30,14.720000267028809
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,Params(M),40,14.550000190734863
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,Params(M),50,14.369999885559082
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,Params(M),60,14.1899995803833
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,Params(M),70,14.020000457763672
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,Params(M),80,13.84000015258789
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,Params(M),89,13.65999984741211
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer6,Params(M),99,13.489999771118164
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,ACC,0,93.70999908447266
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,ACC,10,93.5199966430664
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,ACC,20,93.5
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,ACC,30,93.23999786376953
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,ACC,40,93.54000091552734
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,ACC,50,93.33999633789062
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,ACC,60,93.20999908447266
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,ACC,70,92.88999938964844
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,ACC,80,91.37999725341797
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,ACC,89,82.16000366210938
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,ACC,99,11.8100004196167
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,MACs(G),0,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,MACs(G),10,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,MACs(G),20,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,MACs(G),30,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,MACs(G),40,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,MACs(G),50,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,MACs(G),60,314.94000244140625
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,MACs(G),70,314.94000244140625
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,MACs(G),80,314.94000244140625
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,MACs(G),89,314.94000244140625
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,MACs(G),99,314.92999267578125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,Params(M),0,15.25
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,Params(M),10,14.779999732971191
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,Params(M),20,14.3100004196167
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,Params(M),30,13.829999923706055
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,Params(M),40,13.359999656677246
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,Params(M),50,12.890000343322754
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,Params(M),60,12.420000076293945
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,Params(M),70,11.949999809265137
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,Params(M),80,11.470000267028809
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,Params(M),89,11.0
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer8,Params(M),99,10.539999961853027
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,ACC,0,93.55000305175781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,ACC,10,93.62999725341797
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,ACC,20,93.43000030517578
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,ACC,30,93.62999725341797
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,ACC,40,93.33999633789062
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,ACC,50,93.18000030517578
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,ACC,60,92.93000030517578
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,ACC,70,91.91000366210938
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,ACC,80,87.95999908447266
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,ACC,89,59.2400016784668
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,ACC,99,10.0
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,MACs(G),0,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,MACs(G),10,314.9599914550781
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,MACs(G),20,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,MACs(G),30,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,MACs(G),40,314.95001220703125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,MACs(G),50,314.94000244140625
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,MACs(G),60,314.94000244140625
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,MACs(G),70,314.94000244140625
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,MACs(G),80,314.92999267578125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,MACs(G),89,314.92999267578125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,MACs(G),99,314.92999267578125
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,Params(M),0,15.25
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,Params(M),10,14.779999732971191
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,Params(M),20,14.3100004196167
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,Params(M),30,13.829999923706055
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,Params(M),40,13.359999656677246
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,Params(M),50,12.890000343322754
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,Params(M),60,12.420000076293945
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,Params(M),70,11.949999809265137
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,Params(M),80,11.470000267028809
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,Params(M),89,11.0
No-k-mean-Layerwise/VGG-L1norm-Layerwise/layer9,Params(M),99,10.539999961853027
VGG-Gradient,ACC,0,93.26000213623047
VGG-Gradient,ACC,10,84.95999908447266
VGG-Gradient,ACC,20,84.1500015258789
VGG-Gradient,ACC,30,58.400001525878906
VGG-Gradient,ACC,40,13.399999618530273
VGG-Gradient,ACC,50,10.0
VGG-Gradient,ACC,60,10.0
VGG-Gradient,ACC,70,10.0
VGG-Gradient,ACC,80,10.0
VGG-Gradient,ACC,89,10.0
